loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts,meter_delta_litres,dispatch_id,volume_dispatched_litres,dispatch_ts,status,invoice_count,volume_invoiced_litres,invoiced_amount_kes,paid_amount_kes,collections_gap_kes,unit_price_kes,invoice_date,payment_lag_days,expected_revenue_kes,invoice_lag_days,dispatch_capture_gap_kes,shrinkage_litres,shrinkage_kes,billing_gap_kes,underbilling_litres,underbilling_kes,total_leakage_kes,collected_revenue_kes,late_invoice_flag,late_payment_flag,is_exception,leakage_category
LD001430,Nakuru,PMS,Aberdare Oil Traders,TRK-400,32900.0,3949639.8,3982539.6,2026-06-23 06:32:00,32899.80000000028,DS001412,32847.0,2026-06-23 08:32:00,Dispatched,1.0,32847.0,5378028.85,5378028.85,0.0,163.73,2026-06-25 12:32:00,1.0,5444950.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5378028.85,False,False,False,none
LD001431,Nakuru,PMS,Mara Fuels,TRK-290,28600.0,4359991.0,4388597.3,2026-06-23 08:11:00,28606.299999999814,DS001413,28570.0,2026-06-23 10:51:00,Dispatched,1.0,28570.0,4735471.49,4735471.49,0.0,165.75,2026-06-26 14:51:00,1.0,4733300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4735471.49,False,False,False,none
LD001432,Nakuru,PMS,Baraka Downstream,TRK-225,35900.0,2258515.6,2294410.7,2026-06-23 16:23:00,35895.10000000009,DS001414,35983.0,2026-06-23 17:53:00,Dispatched,1.0,35983.0,5900624.48,5900624.48,0.0,163.98,2026-06-26 17:53:00,30.0,5941450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900624.48,False,False,False,none
LD001433,Nakuru,AGO,Kilele Fuels,TRK-429,30800.0,4377259.5,4408060.7,2026-06-23 15:13:00,30801.200000000186,DS001415,30752.0,2026-06-23 16:15:00,Dispatched,1.0,30752.0,4786945.85,4786945.85,0.0,155.66,2026-06-25 16:15:00,7.0,4780160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4786945.85,False,False,False,none
LD001434,Kisii,PMS,Equator Fuels,TRK-384,22000.0,1282142.6,1304144.8,2026-06-23 11:33:00,22002.199999999953,DS001416,21982.0,2026-06-23 12:28:00,Dispatched,1.0,21982.0,3624246.34,3624246.34,0.0,164.87,2026-06-23 12:28:00,7.0,3641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624246.34,False,False,False,none
LD001435,Kisii,AGO,Uhuru Energy Partners,TRK-427,34600.0,1760515.1,1795116.0,2026-06-23 18:43:00,34600.89999999991,,,,,,,,,0.0,,,,5369920.0,,5369920.0,0.0,0.0,0.0,0.0,0.0,5369920.0,0.0,False,False,True,dispatch_capture_gap
LD001436,Kisii,PMS,Savannah Petroleum,TRK-531,21200.0,4821792.8,4842999.3,2026-06-23 20:31:00,21206.5,DS001417,21192.0,2026-06-23 23:31:00,Dispatched,1.0,21192.0,3487519.32,3487519.32,0.0,164.57,2026-06-24 05:31:00,30.0,3508600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487519.32,False,False,False,none
LD001437,Kisii,AGO,Summit Downstream Ltd,TRK-121,24000.0,4438581.4,4462582.7,2026-06-23 15:37:00,24001.299999999814,DS001418,23993.0,2026-06-23 16:10:00,Dispatched,1.0,23993.0,3719979.21,3719979.21,0.0,155.04435502021423,2026-06-23 17:10:00,14.0,3724799.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719979.21,False,False,False,none
LD001438,Kisii,AGO,Kilele Fuels,TRK-961,20200.0,3047121.8,3067320.6,2026-06-23 05:58:00,20198.80000000028,DS001419,20163.0,2026-06-23 07:33:00,Dispatched,1.0,20163.0,3138182.01,3138182.01,0.0,155.64,2026-06-24 07:33:00,3.0,3135040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138182.01,False,False,False,none
LD001439,Kisii,AGO,Mara Fuels,TRK-171,32300.0,4739182.1,4771481.3,2026-06-23 21:02:00,32299.200000000186,DS001420,32284.0,2026-06-23 23:55:00,Dispatched,1.0,32284.0,5060719.7,5060719.7,0.0,156.76,2026-06-24 02:55:00,3.0,5012960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5060719.7,False,False,False,none
LD001440,Kisii,AGO,Coastline Energy Ltd,TRK-871,24500.0,2155874.1,2180375.2,2026-06-23 18:46:00,24501.100000000093,DS001421,24525.0,2026-06-23 21:46:00,Dispatched,1.0,24525.0,3783241.54,3783241.54,0.0,154.26,2026-07-01 04:46:00,1.0,3802399.9999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783241.54,True,False,False,none
LD001441,Kisii,PMS,Crescent Oil Ltd,TRK-405,26000.0,2573282.7,2599276.6,2026-06-23 15:31:00,25993.899999999907,DS001422,25929.0,2026-06-23 16:13:00,Dispatched,1.0,25929.0,4298115.77,4298115.77,0.0,165.76,2026-06-23 23:13:00,21.0,4303000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298115.77,False,False,False,none
LD001442,Kisii,AGO,Zenith Petroleum,TRK-205,31100.0,1670266.2,1701367.0,2026-06-23 08:53:00,31100.800000000047,DS001423,31085.0,2026-06-23 10:24:00,Dispatched,1.0,31085.0,4858916.29,4858916.29,0.0,156.31,2026-06-25 18:24:00,7.0,4826720.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858916.29,False,False,False,none
LD001443,Kisii,PMS,Horizon Oil Marketers,TRK-982,25000.0,3013380.5,3038383.8,2026-06-23 05:08:00,25003.299999999814,DS001424,25145.0,2026-06-23 05:52:00,Dispatched,1.0,25145.0,4102609.36,4102609.36,0.0,163.15805766553987,2026-06-24 13:52:00,45.0,4137500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102609.36,False,True,False,none
LD001444,Kisii,PMS,Zenith Petroleum,TRK-650,30300.0,1623093.0,1653397.1,2026-06-23 07:12:00,30304.100000000093,DS001425,30294.0,2026-06-23 09:22:00,Dispatched,1.0,30294.0,4998740.68,4998740.68,0.0,165.01,2026-06-25 17:22:00,21.0,5014650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998740.68,False,False,False,none
LD001445,Kisii,PMS,Savannah Petroleum,TRK-176,28800.0,1349786.0,1378579.7,2026-06-23 06:07:00,28793.699999999953,DS001426,28720.0,2026-06-23 08:49:00,Dispatched,1.0,28720.0,4674498.27,4674498.27,0.0,162.76,2026-06-23 15:49:00,1.0,4766400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674498.27,False,False,False,none
LD001446,Mombasa,AGO,Tsavo Energy Group,TRK-697,35200.0,1839590.5,1874781.5,2026-06-24 17:17:00,35191.0,DS001427,35089.0,2026-06-24 19:11:00,Dispatched,1.0,35089.0,5471511.17,5471511.17,0.0,155.93,2026-06-24 22:11:00,3.0,5463040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5471511.17,False,False,False,none
LD001447,Mombasa,PMS,Pioneer Fuels Kenya,TRK-523,24200.0,4878463.8,4902668.3,2026-06-24 09:48:00,24204.5,DS001428,24108.0,2026-06-24 12:34:00,Dispatched,1.0,24108.0,4063724.48,4063724.48,0.0,168.56,2026-06-25 19:34:00,7.0,4005100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063724.48,False,False,False,none
LD001448,Mombasa,AGO,Delta Oil Marketers,TRK-387,33600.0,1463292.3,1496897.6,2026-06-24 12:36:00,33605.30000000005,DS001429,33764.0,2026-06-24 13:48:00,Dispatched,1.0,33764.0,5341994.32,5341994.32,0.0,158.22,2026-06-24 21:48:00,45.0,5214720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341994.32,False,True,False,none
LD001449,Mombasa,PMS,Coastline Energy Ltd,TRK-461,31300.0,3014754.4,3046054.6,2026-06-24 13:49:00,31300.200000000186,DS001430,31395.0,2026-06-24 14:58:00,Dispatched,1.0,31395.0,5186359.7,5186359.7,0.0,165.2,2026-06-25 16:58:00,3.0,5180150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186359.7,False,False,False,none
LD001450,Mombasa,AGO,Savannah Petroleum,TRK-786,29900.0,2910968.5,2940875.0,2026-06-24 07:31:00,29906.5,DS001431,29784.0,2026-06-24 10:12:00,Dispatched,1.0,29784.0,4658435.92,4658435.92,0.0,156.41,2026-06-27 16:12:00,30.0,4640480.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658435.92,False,False,False,none
LD001451,Mombasa,AGO,Horizon Oil Marketers,TRK-933,27700.0,4071879.9,4099587.1,2026-06-24 11:31:00,27707.200000000186,DS001432,27718.0,2026-06-24 13:49:00,Dispatched,1.0,27718.0,4367924.51,4367924.51,0.0,157.58,2026-06-24 16:49:00,3.0,4299040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4367924.51,False,False,False,none
LD001452,Mombasa,AGO,Amani Petroleum,TRK-233,27200.0,3124438.0,3151644.9,2026-06-24 09:54:00,27206.899999999907,DS001433,27300.0,2026-06-24 12:06:00,Dispatched,1.0,27300.0,4270658.64,4270658.64,0.0,156.43,2026-06-25 13:06:00,3.0,4221440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270658.64,False,False,False,none
LD001453,Mombasa,PMS,Crescent Oil Ltd,TRK-898,31900.0,4303763.7,4335666.1,2026-06-24 19:55:00,31902.39999999944,DS001434,31896.0,2026-06-24 21:33:00,Dispatched,1.0,31896.0,5267896.0,4192012.59,1075883.4100000001,165.16,2026-06-28 03:33:00,1.0,5279450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1075883.4100000001,4192012.59,False,False,True,collections_gap
LD001454,Mombasa,PMS,Coastline Energy Ltd,TRK-691,33100.0,3247455.2,3280556.3,2026-06-24 18:10:00,33101.09999999963,DS001435,33051.0,2026-06-24 19:00:00,Dispatched,1.0,33051.0,5523477.88,0.0,5523477.88,167.12,2026-06-25 22:00:00,,5478050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5523477.88,0.0,False,False,True,collections_gap
LD001455,Mombasa,AGO,Horizon Oil Marketers,TRK-571,30700.0,4705233.1,4735938.8,2026-06-24 08:47:00,30705.700000000186,DS001436,30906.0,2026-06-24 10:39:00,Dispatched,1.0,28035.0,4398273.72,4398273.72,0.0,156.89,2026-06-25 12:39:00,14.0,4764640.0,1.0,0.0,0.0,0.0,0.0,2871.0,450431.18999999994,450431.18999999994,4398273.72,False,False,True,underbilling
LD001456,Mombasa,PMS,Zenith Petroleum,TRK-663,31000.0,3207745.4,3238747.5,2026-06-24 21:28:00,31002.100000000093,DS001437,30823.0,2026-06-24 22:38:00,Dispatched,1.0,30823.0,5145671.55,5145671.55,0.0,166.94,2026-06-24 23:38:00,1.0,5130500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145671.55,False,False,False,none
LD001457,Mombasa,PMS,Amani Petroleum,TRK-441,23900.0,2703990.1,2727890.5,2026-06-24 09:25:00,23900.399999999907,DS001438,24089.0,2026-06-24 11:52:00,Dispatched,1.0,24089.0,3962325.77,3962325.77,0.0,164.49,2026-06-27 16:52:00,30.0,3955450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962325.77,False,False,False,none
LD001458,Nairobi,PMS,Summit Downstream Ltd,TRK-532,30300.0,3403781.9,3434083.0,2026-06-24 08:03:00,30301.100000000093,DS001439,30305.0,2026-06-24 09:47:00,Dispatched,1.0,30305.0,4961884.91,4961884.91,0.0,163.73,2026-06-24 16:47:00,30.0,5014650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4961884.91,False,False,False,none
LD001459,Nairobi,PMS,Aberdare Oil Traders,TRK-605,31100.0,2450007.9,2481105.5,2026-06-24 10:38:00,31097.600000000093,DS001440,31220.0,2026-06-24 12:30:00,Dispatched,1.0,31220.0,5258397.32,5258397.32,0.0,168.43,2026-06-25 18:30:00,30.0,5147050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258397.32,False,False,False,none
LD001460,Nairobi,AGO,Nyanza Petroleum Co,TRK-136,27500.0,4203754.9,4231257.6,2026-06-24 12:07:00,27502.699999999255,DS001441,27401.0,2026-06-24 14:43:00,Dispatched,1.0,27401.0,4186759.72,4186759.72,0.0,152.8,2026-06-25 14:43:00,3.0,4268000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4186759.72,False,False,False,none
LD001461,Nairobi,PMS,Nyanza Petroleum Co,TRK-816,22900.0,1439452.5,1462350.9,2026-06-24 08:17:00,22898.399999999907,DS001442,22850.0,2026-06-24 10:18:00,Dispatched,1.0,22850.0,3816896.76,3816896.76,0.0,167.04,2026-06-25 14:18:00,1.0,3789950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816896.76,False,False,False,none
LD001462,Nairobi,PMS,Aberdare Oil Traders,TRK-275,30900.0,1101394.4,1132298.4,2026-06-24 12:46:00,30904.0,DS001443,30800.0,2026-06-24 15:07:00,Dispatched,1.0,30800.0,5142565.83,5142565.83,0.0,166.97,2026-06-24 16:07:00,7.0,5113950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5142565.83,False,False,False,none
LD001463,Nairobi,AGO,Rift Valley Fuels Ltd,TRK-615,31000.0,2264405.2,2295405.9,2026-06-24 14:46:00,31000.69999999972,DS001444,30991.0,2026-06-24 17:05:00,Dispatched,1.0,30991.0,4865421.87,4865421.87,0.0,156.99,2026-06-24 21:05:00,3.0,4811200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4865421.87,False,False,False,none
LD001464,Nairobi,AGO,Mara Fuels,TRK-270,23900.0,2547229.0,2571126.1,2026-06-24 12:10:00,23897.100000000093,DS001445,23922.0,2026-06-24 13:32:00,Dispatched,1.0,23922.0,3676474.41,3676474.41,0.0,153.69,2026-06-24 19:32:00,14.0,3709279.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676474.41,False,False,False,none
LD001465,Nairobi,AGO,Delta Oil Marketers,TRK-121,21300.0,1588653.0,1609950.3,2026-06-24 09:00:00,21297.300000000047,DS001446,21368.0,2026-06-24 09:58:00,Dispatched,1.0,21368.0,3322743.72,3322743.72,0.0,155.5,2026-06-27 17:58:00,7.0,3305759.9999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322743.72,False,False,False,none
LD001466,Kisumu,AGO,Rift Valley Fuels Ltd,TRK-585,33600.0,2589085.9,2622684.6,2026-06-24 10:43:00,33598.700000000186,DS001447,33427.0,2026-06-24 12:36:00,Dispatched,1.0,33427.0,5278157.38,5278157.38,0.0,157.9,2026-06-24 12:36:00,1.0,5214720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278157.38,False,False,False,none
LD001467,Kisumu,AGO,Horizon Oil Marketers,TRK-117,23900.0,4249304.7,4273200.8,2026-06-24 12:30:00,23896.099999999627,DS001448,23911.0,2026-06-24 14:11:00,Dispatched,1.0,23911.0,3669528.11,3669528.11,0.0,153.47,2026-06-25 22:11:00,21.0,3709279.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669528.11,False,False,False,none
LD001468,Kisumu,AGO,Tsavo Energy Group,TRK-893,29100.0,3326256.8,3355355.2,2026-06-24 21:32:00,29098.400000000373,DS001449,29178.0,2026-06-24 22:44:00,Dispatched,1.0,29178.0,4595511.3,4595511.3,0.0,157.5,2026-06-26 02:44:00,30.0,4516320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595511.3,False,False,False,none
LD001469,Kisumu,PMS,Delta Oil Marketers,TRK-658,31400.0,1960877.7,1992269.0,2026-06-24 15:28:00,31391.300000000047,DS001450,31502.0,2026-06-24 18:11:00,Dispatched,1.0,31502.0,5160352.25,5160352.25,0.0,163.81,2026-06-26 00:11:00,60.0,5196700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160352.25,False,True,False,none
LD001470,Kisumu,PMS,Zenith Petroleum,TRK-441,21300.0,4506455.3,4527753.1,2026-06-24 19:00:00,21297.799999999814,DS001451,21272.0,2026-06-24 21:39:00,Dispatched,1.0,21272.0,3537296.1,3537296.1,0.0,166.29,2026-06-26 04:39:00,7.0,3525150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3537296.1,False,False,False,none
LD001471,Kisumu,PMS,Rift Valley Fuels Ltd,TRK-520,31700.0,2205852.2,2237545.7,2026-06-24 21:46:00,31693.5,DS001452,31659.0,2026-06-24 23:32:00,Dispatched,1.0,31659.0,5172106.7,5172106.7,0.0,163.37,2026-06-27 03:32:00,3.0,5246350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172106.7,False,False,False,none
LD001472,Kisumu,PMS,Pioneer Fuels Kenya,TRK-541,34200.0,1459625.4,1493827.5,2026-06-24 05:15:00,34202.10000000009,DS001453,34191.0,2026-06-24 07:37:00,Dispatched,1.0,30851.0,5145906.09,5145906.09,0.0,166.8,2026-06-25 15:37:00,3.0,5660100.0,1.0,0.0,0.0,0.0,0.0,3340.0,557112.0,557112.0,5145906.09,False,False,True,underbilling
LD001473,Kisumu,AGO,Summit Downstream Ltd,TRK-380,20100.0,3008032.8,3028141.2,2026-06-24 11:58:00,20108.400000000373,DS001454,20111.0,2026-06-24 14:32:00,Dispatched,1.0,20111.0,3080574.87,3080574.87,0.0,153.18,2026-07-01 17:32:00,3.0,3119520.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3080574.87,True,False,False,none
LD001474,Kisumu,IK,Aberdare Oil Traders,TRK-457,20900.0,2256175.2,2277084.0,2026-06-24 21:11:00,20908.799999999814,DS001455,20982.0,2026-06-24 21:45:00,Dispatched,1.0,20982.0,2947217.34,2947217.34,0.0,140.46,2026-06-25 02:45:00,3.0,2926000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947217.34,False,False,False,none
LD001475,Kisumu,AGO,Equator Fuels,TRK-632,28000.0,1866316.7,1894326.5,2026-06-24 13:19:00,28009.800000000047,DS001456,27898.0,2026-06-24 15:40:00,Dispatched,1.0,27898.0,4302816.16,4302816.16,0.0,154.23,2026-06-26 18:40:00,60.0,4345600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302816.16,False,True,False,none
LD001476,Eldoret,AGO,Kilele Fuels,TRK-911,27100.0,2956193.6,2983293.0,2026-06-24 08:27:00,27099.399999999907,DS001457,27036.0,2026-06-24 09:32:00,Dispatched,1.0,27036.0,4263001.95,0.0,4263001.95,157.68,2026-06-25 14:32:00,,4205920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4263001.95,0.0,False,False,True,collections_gap
LD001477,Eldoret,PMS,Baraka Downstream,TRK-253,25600.0,4638193.9,4663801.5,2026-06-24 05:31:00,25607.599999999627,DS001458,25498.0,2026-06-24 07:42:00,Dispatched,1.0,25498.0,4255538.95,4255538.95,0.0,166.9,2026-06-26 11:42:00,1.0,4236800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255538.95,False,False,False,none
LD001478,Eldoret,AGO,Delta Oil Marketers,TRK-918,33000.0,2367396.2,2400398.2,2026-06-24 10:19:00,33002.0,DS001459,33042.0,2026-06-24 11:05:00,Dispatched,1.0,33042.0,5212512.73,5212512.73,0.0,157.75,2026-06-24 14:05:00,3.0,5121600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212512.73,False,False,False,none
LD001479,Eldoret,AGO,Pioneer Fuels Kenya,TRK-600,26900.0,4393887.1,4420793.1,2026-06-24 11:18:00,26906.0,DS001460,26989.0,2026-06-24 12:27:00,Dispatched,1.0,26989.0,4139313.2,4139313.2,0.0,153.37,2026-06-24 17:27:00,1.0,4174879.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4139313.2,False,False,False,none
LD001480,Eldoret,PMS,Aberdare Oil Traders,TRK-999,35100.0,3492841.5,3527938.7,2026-06-24 05:03:00,35097.200000000186,DS001461,34950.0,2026-06-24 05:54:00,Dispatched,1.0,34950.0,5818966.49,5818966.49,0.0,166.49,2026-06-24 07:54:00,3.0,5809050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818966.49,False,False,False,none
LD001481,Eldoret,IK,Equator Fuels,TRK-182,31900.0,4220389.2,4252287.5,2026-06-24 13:09:00,31898.299999999814,DS001462,31908.0,2026-06-24 14:34:00,Dispatched,1.0,31908.0,4401378.07,4401378.07,0.0,137.94,2026-06-27 22:34:00,1.0,4466000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401378.07,False,False,False,none
LD001482,Nakuru,PMS,Summit Downstream Ltd,TRK-200,20300.0,1250027.8,1270333.3,2026-06-24 16:15:00,20305.5,DS001463,20363.0,2026-06-24 18:06:00,Dispatched,1.0,20363.0,3412246.05,3412246.05,0.0,167.57,2026-06-26 23:06:00,7.0,3359650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412246.05,False,False,False,none
LD001483,Nakuru,AGO,Uhuru Energy Partners,TRK-430,26200.0,3333686.1,3359897.4,2026-06-24 10:36:00,26211.299999999814,DS001464,26262.0,2026-06-24 12:52:00,Dispatched,1.0,26262.0,4118357.01,4118357.01,0.0,156.82,2026-06-25 12:52:00,7.0,4066239.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4118357.01,False,False,False,none
LD001484,Nakuru,AGO,Baraka Downstream,TRK-304,27700.0,3646815.4,3674512.0,2026-06-24 11:16:00,27696.600000000093,DS001465,27764.0,2026-06-24 13:57:00,Dispatched,1.0,27764.0,4252023.0,4252023.0,0.0,153.14878979974068,2026-06-24 19:57:00,3.0,4299040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4252023.0,False,False,False,none
LD001485,Nakuru,PMS,Tsavo Energy Group,TRK-996,23500.0,1451372.7,1474870.7,2026-06-24 19:34:00,23498.0,DS001466,23416.0,2026-06-24 20:09:00,Dispatched,1.0,23416.0,3875060.98,3875060.98,0.0,165.49,2026-06-28 04:09:00,3.0,3889250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875060.98,False,False,False,none
LD001486,Nakuru,PMS,Mara Fuels,TRK-801,20400.0,2521927.5,2542340.1,2026-06-24 19:44:00,20412.600000000093,DS001467,20447.0,2026-06-24 22:38:00,Dispatched,1.0,20447.0,3409524.88,0.0,3409524.88,166.75,2026-06-24 22:38:00,,3376200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409524.88,0.0,False,False,True,collections_gap
LD001487,Nakuru,AGO,Uhuru Energy Partners,TRK-572,21700.0,3125427.3,3147135.3,2026-06-24 18:29:00,21708.0,DS001468,21688.0,2026-06-24 20:34:00,Dispatched,1.0,21688.0,3383793.4,3383793.4,0.0,156.02,2026-06-27 20:34:00,14.0,3367839.9999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383793.4,False,False,False,none
LD001488,Kisii,IK,Baraka Downstream,TRK-409,34400.0,3100197.4,3134590.0,2026-06-24 18:05:00,34392.60000000009,DS001469,34510.0,2026-06-24 19:53:00,Dispatched,1.0,34510.0,4828160.6,4828160.6,0.0,139.91,2026-06-25 03:53:00,7.0,4816000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828160.6,False,False,False,none
LD001489,Kisii,PMS,Pioneer Fuels Kenya,TRK-154,31300.0,2008691.5,2039986.3,2026-06-24 22:57:00,31294.800000000047,DS001470,31342.0,2026-06-25 01:16:00,Dispatched,1.0,31342.0,5097364.41,5097364.41,0.0,162.64,2026-06-27 05:16:00,1.0,5180150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5097364.41,False,False,False,none
LD001490,Kisii,PMS,Amani Petroleum,TRK-155,23300.0,1003773.7,1027073.0,2026-06-24 05:29:00,23299.300000000047,DS001471,23243.0,2026-06-24 07:01:00,Dispatched,1.0,23243.0,3840959.23,3840959.23,0.0,165.25,2026-06-24 14:01:00,45.0,3856150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840959.23,False,True,False,none
LD001491,Kisii,PMS,Crescent Oil Ltd,TRK-397,20600.0,4909135.3,4929739.1,2026-06-24 08:21:00,20603.799999999814,DS001472,20617.0,2026-06-24 10:44:00,Dispatched,1.0,20617.0,3390162.09,3390162.09,0.0,164.44,2026-06-25 13:44:00,7.0,3409300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390162.09,False,False,False,none
LD001492,Kisii,AGO,Pioneer Fuels Kenya,TRK-857,33400.0,3202641.8,3236035.9,2026-06-24 06:07:00,33394.10000000009,DS001473,33482.0,2026-06-24 06:46:00,Dispatched,1.0,33482.0,5101080.24,5101080.24,0.0,152.35,2026-06-24 10:46:00,14.0,5183680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101080.24,False,False,False,none
LD001493,Kisii,AGO,Highland Energy Co,TRK-607,22500.0,3912465.7,3934973.3,2026-06-24 21:09:00,22507.599999999627,DS001474,22466.0,2026-06-24 22:46:00,Dispatched,1.0,22466.0,3455858.01,3455858.01,0.0,153.83,2026-06-25 05:46:00,30.0,3491999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3455858.01,False,False,False,none
LD001494,Mombasa,AGO,Coastline Energy Ltd,TRK-106,33700.0,2673164.4,2706867.7,2026-06-25 09:19:00,33703.30000000028,DS001475,33713.0,2026-06-25 11:39:00,Dispatched,1.0,33713.0,5244055.61,5244055.61,0.0,155.55,2026-06-26 17:39:00,7.0,5230240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5244055.61,False,False,False,none
LD001495,Mombasa,PMS,Crescent Oil Ltd,TRK-632,25000.0,4746898.2,4771895.0,2026-06-25 05:09:00,24996.799999999814,DS001476,24900.0,2026-06-25 07:24:00,Dispatched,1.0,23278.0,3814337.04,3814337.04,0.0,163.8601701177077,2026-06-26 10:24:00,30.0,4137500.0,1.0,0.0,0.0,0.0,0.0,1622.0,265781.1959309219,265781.1959309219,3814337.04,False,False,True,underbilling
LD001496,Mombasa,PMS,Amani Petroleum,TRK-156,22900.0,1432620.1,1455538.4,2026-06-25 20:01:00,22918.299999999814,DS001477,22938.0,2026-06-25 23:00:00,Dispatched,1.0,22938.0,3741384.86,3741384.86,0.0,163.11,2026-06-26 01:00:00,45.0,3789950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741384.86,False,True,False,none
LD001497,Mombasa,PMS,Nyanza Petroleum Co,TRK-659,33500.0,3456532.7,3490027.6,2026-06-25 10:52:00,33494.89999999991,DS001478,33494.0,2026-06-25 12:23:00,Dispatched,1.0,33494.0,5498898.36,5498898.36,0.0,164.18,2026-06-25 16:23:00,3.0,5544250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5498898.36,False,False,False,none
LD001498,Mombasa,AGO,Baraka Downstream,TRK-289,28900.0,3335677.2,3364574.3,2026-06-25 08:27:00,28897.099999999627,DS001479,28979.0,2026-06-25 10:55:00,Dispatched,1.0,28979.0,4466327.32,4466327.32,0.0,154.12,2026-07-05 16:55:00,30.0,4485280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4466327.32,True,False,False,none
