invoice_id,dispatch_id,customer,product,volume_invoiced_litres,unit_price_kes,amount_kes,invoice_date,currency
INV001458,DS001482,Coastline Energy Ltd,AGO,22543,153.23,3454214.32,25/06/2026 18:34,KES
INV001459,DS001483,Crescent Oil Ltd,AGO,23025,155.24,"3,574,325.82",02/07/2026 09:19,KES
INV001460,DS001484,Rift Valley Fuels Ltd,AGO,20668,152.39,3149599.41,26/06/2026 05:51,KES
INV001461,DS001485,Amani Petroleum,IK,30782,142.09,4373840.38,29/06/2026 05:29,KES
INV001462,DS001486,Baraka Downstream,AGO,35015,153.11,5361121.53,2026-06-26 21:36,KES
INV001463,DS001487,Delta Oil Marketers,PMS,24025,164.34,3948240.94,28/06/2026 04:23,KES
INV001464,DS001488,Crescent Oil Ltd,AGO,31681,156.33,4952779.86,2026-06-25 18:24,KES
INV001465,DS001489,Horizon Oil Marketers,AGO,29116,156.00,4542060.56,2026-06-25 20:27,KES
INV001466,DS001490,Tsavo Energy Group,AGO,26023,157.05,4086810.48,2026-06-28 13:06,KES
INV001467,DS001491,Savannah Petroleum,PMS,29407,164.10,4825575.19,2026-06-25 22:54,KES
INV001468,DS001492,Tsavo Energy Group,AGO,30830,154.26,4755837.46,25/06/2026 15:11,KES
INV001469,DS001493,Equator Fuels,PMS,28489,164.95,"4,699,200.02",2026-06-27 00:06,KES
INV001470,DS001494,Amani Petroleum,PMS,28224,163.27,"4,608,191.12",25/06/2026 13:59,KES
INV001471,DS001495,Savannah Petroleum,AGO,21467,155.59,3339949.50,2026-06-25 13:09,KES
INV001472,DS001496,Tsavo Energy Group,AGO,30546,155.11,4738123.65,2026-06-26 13:03,KES
INV001473,DS001497,Delta Oil Marketers,PMS,21147,167.07,3533041.70,27/06/2026 18:12,KES
INV001474,DS001498,Summit Downstream Ltd,AGO,26134,152.87,3995066.13,26/06/2026 00:54,KES
INV001475,DS001499,Horizon Oil Marketers,AGO,33838,154.46,5226758.24,2026-06-26 17:28,KES
INV001476,DS001499,Horizon Oil Marketers,AGO,33838,154.46,5226758.24,2026-06-26 18:28,KES
INV001477,DS001500,Aberdare Oil Traders,PMS,33726,168.69,5689226.46,25/06/2026 23:38,KES
INV001478,DS001501,Pioneer Fuels Kenya,IK,21040,140.70,2960422.00,2026-06-25 14:49,KES
INV001479,DS001502,Horizon Oil Marketers,PMS,30885,163.14,5038440.63,26/06/2026 13:43,KES
INV001480,DS001503,Equator Fuels,PMS,27415,166.33,4560008.05,25/06/2026 22:15,KES
INV001481,DS001504,Savannah Petroleum,PMS,21227,163.80,3477046.06,2026-06-25 20:19,KES
INV001482,DS001505,Crescent Oil Ltd,PMS,23061,165.25,3810759.67,02/07/2026 15:27,KES
INV001483,DS001506,Savannah Petroleum,IK,32385,139.10,"4,504,854.52",25/06/2026 19:12,KES
INV001484,DS001507,Coastline Energy Ltd,AGO,20532,154.14,"3,164,715.15",26/06/2026 22:21,KES
INV001485,DS001508,Equator Fuels,IK,33278,139.69,4648542.03,2026-06-25 12:08,KES
INV001486,DS001509,Summit Downstream Ltd,AGO,33559,155.94,5233181.92,2026-06-25 09:53,KES
INV001487,DS001510,Horizon Oil Marketers,AGO,26442,152.33,4027920.67,26/06/2026 13:56,KES
INV001488,DS001511,Nyanza Petroleum Co,PMS,30523,164.93,5034115.75,25/06/2026 14:10,KES
INV001489,DS001512,Savannah Petroleum,AGO,29927,153.93,4606781.67,2026-06-27 00:14,KES
INV001490,DS001513,Baraka Downstream,AGO,35778,158.20,5660028.01,2026-06-25 15:29,KES
INV001491,DS001514,Baraka Downstream,PMS,29028,168.74,4898111.59,2026-06-25 22:39,KES
INV001492,DS001515,Highland Energy Co,AGO,33619,153.89,5173494.23,25/06/2026 10:52,KES
INV001493,DS001516,Coastline Energy Ltd,AGO,24603,152.99,3763904.62,26/06/2026 17:44,KES
INV001494,DS001517,Aberdare Oil Traders,AGO,21577,153.69,3316108.48,25/06/2026 19:20,KES
INV001495,DS001518,Crescent Oil Ltd,PMS,21857,164.71,3599987.21,2026-07-03 01:44,KES
INV001496,DS001519,Coastline Energy Ltd,AGO,21040,156.47,3292091.79,2026-06-27 02:26,KES
INV001497,DS001520,Nyanza Petroleum Co,AGO,23428,156.37,3663374.47,27/06/2026 16:12,KES
INV001498,DS001521,Aberdare Oil Traders,PMS,34498,162.93,5620746.66,2026-06-25 11:06,KES
INV001499,DS001522,Rift Valley Fuels Ltd,PMS,26092,163.58,4268185.57,27/06/2026 00:19,KES
INV001500,DS001523,Uhuru Energy Partners,PMS,31463,168.38,5297881.68,26/06/2026 22:48,KES
INV001501,DS001524,Rift Valley Fuels Ltd,AGO,22103,152.41,3368695.88,30/06/2026 00:15,KES
INV001502,DS001525,Rift Valley Fuels Ltd,AGO,34168,152.96,"5,226,406.26",2026-06-26 20:37,KES
INV001503,DS001526,Horizon Oil Marketers,AGO,34576,153.36,5302674.23,26/06/2026 15:58,KES
INV001504,DS001527,Tsavo Energy Group,PMS,23126,162.75,"3,763,691.94",2026-07-03 22:22,KES
INV001505,DS001528,Aberdare Oil Traders,IK,32185,137.65,4430331.25,26/06/2026 19:16,KES
INV001506,DS001529,Aberdare Oil Traders,AGO,25995,157.80,4101946.30,2026-07-06 14:34,KES
INV001507,DS001530,Aberdare Oil Traders,PMS,31157,165.01,5141214.75,28/06/2026 17:29,KES
INV001508,DS001531,Zenith Petroleum,PMS,23947,163.66,3919076.51,2026-06-26 22:38,KES
INV001509,DS001532,Crescent Oil Ltd,PMS,33438,167.28,5593362.65,26/06/2026 11:02,KES
INV001510,DS001533,Delta Oil Marketers,PMS,35841,164.25,"5,886,792.59",2026-06-26 18:39,KES
INV001511,DS001534,Horizon Oil Marketers,AGO,32864,153.57,5046984.42,2026-06-27 15:25,KES
INV001512,DS001535,Aberdare Oil Traders,PMS,28422,164.75,4682604.27,27/06/2026 22:59,KES
INV001513,DS001536,Lakeview Energy,AGO,21869,154.60,3380859.26,2026-06-26 18:55,KES
INV001514,DS001537,Uhuru Energy Partners,PMS,26875,164.13,4411004.52,29/06/2026 19:58,KES
INV001515,DS001538,Uhuru Energy Partners,PMS,21530,162.63,3501349.16,26/06/2026 17:07,KES
INV001516,DS001539,Savannah Petroleum,AGO,31286,154.29,4827021.37,2026-06-27 15:03,KES
INV001517,DS001540,Mara Fuels,PMS,23242,168.52,3916806.23,2026-06-26 21:37,KES
INV001518,DS001541,Pioneer Fuels Kenya,IK,26152,140.38,3671116.18,28/06/2026 20:04,KES
INV001519,DS001542,Nyanza Petroleum Co,AGO,24926,153.47,"3,825,311.32",26/06/2026 11:39,KES
INV001520,DS001543,Amani Petroleum,AGO,35670,155.34,5540808.90,28/06/2026 11:45,KES
INV001521,DS001544,Pioneer Fuels Kenya,PMS,32770,,"5,330,956.72",2026-06-27 18:28,KES
INV001522,DS001545,Kilele Fuels,AGO,35302,157.20,"5,549,601.31",2026-06-28 02:48,KES
INV001523,DS001545,Kilele Fuels,AGO,35302,157.20,5549601.31,2026-06-28 03:48,KES
INV001524,DS001546,Lakeview Energy,PMS,25126,162.90,4092930.86,03/07/2026 21:22,KES
INV001525,DS001547,Uhuru Energy Partners,AGO,26976,155.62,4198121.11,27/06/2026 15:15,KES
INV001526,DS001548,Pioneer Fuels Kenya,AGO,23605,156.76,3700313.26,2026-06-30 05:32,KES
INV001527,DS001549,Uhuru Energy Partners,PMS,22627,168.55,3813677.11,03/07/2026 16:19,KES
INV001528,DS001550,Tsavo Energy Group,AGO,26296,156.60,"4,117,926.73",2026-06-26 14:30,KES
INV001529,DS001551,Delta Oil Marketers,PMS,22536,163.61,3687129.95,28/06/2026 02:42,KES
INV001530,DS001552,Baraka Downstream,PMS,30458,162.73,4956332.21,2026-06-26 19:02,KES
INV001531,DS001553,Highland Energy Co,PMS,24168,164.34,3971726.14,29/06/2026 02:24,KES
INV001532,DS001554,Crescent Oil Ltd,AGO,22098,155.87,3444468.78,2026-06-29 22:06,KES
INV001533,DS001555,Uhuru Energy Partners,AGO,25017,153.91,3850284.18,2026-06-28 02:14,KES
INV001534,DS001556,Pioneer Fuels Kenya,PMS,31414,164.92,5180782.50,2026-06-27 15:08,KES
INV001535,DS001557,Pioneer Fuels Kenya,PMS,35034,167.70,5875244.91,2026-06-26 20:28,KES
INV001536,DS001558,Pioneer Fuels Kenya,PMS,30915,162.44,5021764.58,27/06/2026 17:01,KES
INV001537,DS001559,Tsavo Energy Group,PMS,35999,162.89,"5,863,948.03",28/06/2026 23:12,KES
INV001538,DS001560,Crescent Oil Ltd,PMS,23571,165.97,3912119.43,2026-06-26 16:30,KES
INV001539,DS001561,Kilele Fuels,PMS,20992,166.51,3495425.19,26/06/2026 15:04,KES
INV001540,DS001562,Nyanza Petroleum Co,IK,27994,140.85,3943071.00,27/06/2026 15:35,KES
INV001541,DS001563,Tsavo Energy Group,AGO,30439,153.68,4677974.68,2026-06-27 07:46,KES
INV001542,DS001564,Equator Fuels,PMS,32537,168.55,5483969.60,2026-06-26 09:10,KES
INV001543,DS001565,Lakeview Energy,AGO,25578,154.76,3958393.77,26/06/2026 23:26,KES
INV001544,DS001566,Nyanza Petroleum Co,IK,27883,141.51,3945695.71,29/06/2026 12:11,KES
INV001545,DS001567,Lakeview Energy,PMS,31397,168.63,5294368.84,2026-06-28 23:56,KES
INV001546,DS001567,Lakeview Energy,PMS,31397,168.63,5294368.84,2026-06-29 00:56,KES
INV001547,DS001568,Equator Fuels,PMS,20770,164.24,3411263.10,27/06/2026 00:52,KES
INV001548,DS001569,Baraka Downstream,IK,22956,138.04,"3,168,848.73",26/06/2026 12:15,KES
INV001549,DS001570,Tsavo Energy Group,PMS,20290,163.23,"3,312,012.04",27/06/2026 18:01,KES
INV001550,DS001571,,AGO,29710,152.33,4525639.33,2026-06-28 15:31,KES
INV001551,DS001572,Aberdare Oil Traders,AGO,32552,156.41,5091568.12,2026-06-26 16:03,KES
INV001552,DS001573,Tsavo Energy Group,AGO,26979,156.62,4225454.89,2026-06-27 02:03,KES
INV001553,DS001574,Summit Downstream Ltd,AGO,27622,157.04,4337877.58,06/07/2026 23:12,KES
INV001554,DS001575,Coastline Energy Ltd,PMS,34739,168.15,5841429.49,2026-06-26 11:54,KES
INV001555,DS001576,Kilele Fuels,AGO,27167,152.24,4135925.41,26/06/2026 11:54,KES
INV001556,DS001577,Delta Oil Marketers,AGO,24612,158.23,3894281.26,26/06/2026 17:35,KES
INV001557,DS001578,Aberdare Oil Traders,AGO,26419,157.19,4152793.63,26/06/2026 11:01,KES
INV001558,DS001579,Mara Fuels,AGO,21242,157.31,3341598.07,27/06/2026 01:41,KES
INV001559,DS001580,Delta Oil Marketers,PMS,20950,165.07,3458284.59,04/07/2026 15:45,KES
INV001560,DS001581,Tsavo Energy Group,PMS,26367,166.35,4386192.46,28/06/2026 14:45,KES
INV001561,DS001582,Rift Valley Fuels Ltd,PMS,25741,163.89,"4,218,683.37",05/07/2026 02:37,KES
INV001562,DS001583,Savannah Petroleum,AGO,30853,,4754813.31,29/06/2026 04:11,KES
INV001563,DS001584,Nyanza Petroleum Co,AGO,29815,152.62,"4,550,460.27",28/06/2026 02:16,KES
INV001564,DS001585,Nyanza Petroleum Co,PMS,31928,168.03,"5,364,842.87",29/06/2026 09:00,KES
INV001565,DS001586,Tsavo Energy Group,AGO,34073,155.53,5299270.32,2026-06-28 03:33,KES
INV001566,DS001587,Summit Downstream Ltd,PMS,21653,164.93,3571337.21,28/06/2026 13:18,KES
INV001567,DS001588,Uhuru Energy Partners,PMS,22045,164.59,3628418.28,30/06/2026 23:08,KES
INV001568,DS001589,Crescent Oil Ltd,AGO,24544,152.99,3754988.48,2026-06-28 00:39,KES
INV001569,DS001590,Aberdare Oil Traders,AGO,30796,158.23,4872837.34,30/06/2026 08:10,KES
INV001570,DS001591,Nyanza Petroleum Co,PMS,26155,163.14,4266943.70,27/06/2026 23:06,KES
INV001571,DS001592,Nyanza Petroleum Co,PMS,26968,166.89,4500610.66,29/06/2026 07:10,KES
INV001572,DS001593,Nyanza Petroleum Co,AGO,29226,158.00,4617722.02,28/06/2026 17:39,KES
INV001573,DS001594,Horizon Oil Marketers,PMS,32818,167.94,5511540.11,30/06/2026 01:42,KES
INV001574,DS001595,Delta Oil Marketers,PMS,24141,164.36,3967731.76,2026-06-28 19:20,KES
INV001575,DS001596,Pioneer Fuels Kenya,AGO,30368,154.82,4701623.60,29/06/2026 23:39,KES
INV001576,DS001597,Baraka Downstream,PMS,29041,163.20,4739434.05,28/06/2026 00:23,KES
INV001577,DS001598,Highland Energy Co,PMS,22208,166.12,3689280.87,2026-06-28 21:10,KES
INV001578,DS001599,Kilele Fuels,IK,31538,137.85,4347597.53,2026-06-28 14:13,KES
INV001579,DS001600,Baraka Downstream,PMS,21615,163.30,"3,529,835.44",2026-06-28 11:06,KES
INV001580,DS001601,Uhuru Energy Partners,PMS,23934,165.03,3949888.38,28/06/2026 15:54,KES
INV001581,DS001602,,AGO,35458,156.93,5564334.36,2026-06-30 01:25,KES
INV001582,DS001603,Mara Fuels,AGO,25164,156.45,"3,936,811.57",29/06/2026 22:35,KES
INV001583,DS001604,Equator Fuels,PMS,22679,162.59,"3,687,482.30",2026-06-29 04:14,KES
INV001584,DS001605,Mara Fuels,AGO,23673,154.99,"3,669,188.42",28/06/2026 13:46,KES
INV001585,DS001605,Mara Fuels,AGO,23673,154.99,3669188.42,28/06/2026 14:46,KES
INV001586,DS001606,Mara Fuels,AGO,33009,154.45,5098206.04,2026-06-29 02:18,KES
INV001587,DS001607,Equator Fuels,IK,20042,138.60,2777759.61,30/06/2026 11:56,KES
INV001588,DS001608,Kilele Fuels,PMS,27976,168.57,4715783.67,2026-06-27 10:12,KES
INV001589,DS001609,Equator Fuels,PMS,32684,162.28,"5,304,065.81",2026-06-29 07:52,KES
INV001590,DS001610,Aberdare Oil Traders,PMS,19923,163.69,3261203.94,30/06/2026 21:15,KES
INV001591,DS001611,Equator Fuels,PMS,20185,165.85,"3,347,709.38",2026-06-29 15:36,KES
INV001592,DS001612,Summit Downstream Ltd,PMS,24487,166.94,4087924.41,29/06/2026 05:19,KES
INV001593,DS001613,,IK,26575,138.09,"3,669,756.12",28/06/2026 02:23,KES
INV001594,DS001614,Tsavo Energy Group,IK,34883,,4842710.74,2026-06-28 13:07,KES
INV001595,DS001615,Amani Petroleum,AGO,24114,154.90,3735234.14,04/07/2026 09:07,KES
INV001596,DS001617,Amani Petroleum,AGO,31510,156.35,4926700.06,2026-06-27 19:59,KES
INV001597,DS001618,Baraka Downstream,IK,27965,138.03,3860067.39,2026-06-27 15:53,KES
INV001598,DS001619,Horizon Oil Marketers,AGO,24924,158.08,3940033.07,2026-06-27 18:13,KES
INV001599,DS001620,Kilele Fuels,PMS,25688,164.49,4225402.41,2026-06-28 01:33,KES
INV001600,DS001622,,PMS,30379,162.27,4929606.59,27/06/2026 21:02,KES
INV001601,DS001623,Rift Valley Fuels Ltd,IK,36005,141.96,5111204.19,27/06/2026 20:45,KES
INV001602,DS001624,Aberdare Oil Traders,AGO,23629,153.08,3617044.64,2026-07-04 22:45,KES
INV001603,DS001625,Kilele Fuels,AGO,22278,158.09,3522040.36,2026-06-29 04:35,KES
INV001604,DS001626,Baraka Downstream,PMS,33065,163.42,"5,403,593.72",2026-06-27 10:35,KES
INV001605,DS001627,Kilele Fuels,PMS,22522,166.86,3758058.13,2026-06-30 09:33,KES
INV001606,DS001628,Equator Fuels,AGO,29070,154.54,4492442.99,2026-06-27 17:46,KES
INV001607,DS001629,Tsavo Energy Group,AGO,29168,154.78,4514682.10,27/06/2026 20:09,KES
INV001608,DS001630,Savannah Petroleum,AGO,29119,155.54,4529025.37,2026-06-29 21:21,KES
INV001609,DS001631,Kilele Fuels,AGO,23711,154.12,3654455.49,2026-06-28 10:08,KES
INV001610,DS001632,Aberdare Oil Traders,PMS,24998,162.28,4056596.26,2026-06-27 07:56,KES
INV001611,DS001633,Kilele Fuels,AGO,24127,156.05,3764978.58,2026-06-29 10:29,KES
INV001612,DS001634,Tsavo Energy Group,PMS,22194,164.96,3661122.97,27/06/2026 11:17,KES
INV001613,DS001635,Equator Fuels,AGO,21687,155.44,3371032.72,29/06/2026 16:57,KES
INV001614,DS001636,Aberdare Oil Traders,PMS,32806,163.96,5378831.13,27/06/2026 22:50,KES
INV001615,DS001637,Equator Fuels,AGO,33275,157.21,5231153.27,27/06/2026 22:01,KES
INV001616,DS001638,Pioneer Fuels Kenya,PMS,30288,166.88,"5,054,601.38",2026-06-29 00:46,KES
INV001617,DS001638,Pioneer Fuels Kenya,PMS,30288,166.88,5054601.38,2026-06-29 01:46,KES
INV001618,DS001639,Pioneer Fuels Kenya,AGO,30289,158.22,4792399.41,2026-06-30 14:14,KES
INV001619,DS001640,Coastline Energy Ltd,IK,27009,138.21,"3,732,996.37",2026-06-28 03:49,KES
INV001620,DS001641,Equator Fuels,PMS,30993,162.42,5033950.37,28/06/2026 17:02,KES
INV001621,DS001642,Mara Fuels,AGO,21752,157.58,3427731.97,2026-06-29 23:47,KES
INV001622,DS001643,Zenith Petroleum,PMS,30759,163.96,5043372.58,2026-06-28 15:29,KES
INV001623,DS001644,Horizon Oil Marketers,AGO,34611,154.47,5346304.10,27/06/2026 21:11,KES
INV001624,DS001645,Rift Valley Fuels Ltd,AGO,30386,154.26,"4,687,202.00",2026-06-29 18:16,KES
INV001625,DS001646,Nyanza Petroleum Co,AGO,30000,153.80,"4,613,961.98",2026-06-28 02:41,KES
INV001626,DS001647,Savannah Petroleum,AGO,22075,156.30,3450250.97,2026-07-07 21:47,KES
INV001627,DS001648,Summit Downstream Ltd,PMS,35404,167.32,5923783.40,2026-07-01 21:34,KES
INV001628,DS001649,Pioneer Fuels Kenya,AGO,34899,153.02,5340212.19,2026-06-30 04:54,KES
INV001629,DS001650,Baraka Downstream,IK,22737,140.47,3193842.41,2026-06-28 21:46,KES
INV001630,DS001651,Tsavo Energy Group,AGO,29591,153.76,4550028.59,2026-07-01 17:46,KES
INV001631,DS001652,Nyanza Petroleum Co,AGO,35893,155.57,5583702.84,28/06/2026 20:22,KES
INV001632,DS001653,Delta Oil Marketers,AGO,25612,155.89,3992529.84,28/06/2026 21:38,KES
INV001633,DS001654,Nyanza Petroleum Co,AGO,19652,154.57,3037690.49,2026-06-29 01:17,KES
INV001634,DS001655,Mara Fuels,PMS,30370,165.80,5035346.09,29/06/2026 14:30,KES
INV001635,DS001656,Pioneer Fuels Kenya,AGO,34688,157.63,5467801.88,2026-06-28 22:57,KES
INV001636,DS001657,Rift Valley Fuels Ltd,PMS,33290,162.45,5408002.95,28/06/2026 22:23,KES
INV001637,DS001658,Equator Fuels,AGO,26992,152.86,4126054.12,2026-06-29 13:26,KES
INV001638,DS001659,Baraka Downstream,PMS,34880,168.49,5876956.98,29/06/2026 13:44,KES
INV001639,DS001660,Tsavo Energy Group,PMS,25045,166.28,4164421.55,29/06/2026 21:05,KES
INV001640,DS001661,Horizon Oil Marketers,AGO,25609,153.21,3923569.73,29/06/2026 21:29,KES
INV001641,DS001662,Kilele Fuels,PMS,30566,164.46,5026808.12,2026-06-28 23:18,KES
INV001642,DS001663,Aberdare Oil Traders,AGO,20273,153.60,3113939.37,05/07/2026 20:15,KES
INV001643,DS001664,Mara Fuels,AGO,31454,157.92,4967202.99,30/06/2026 03:37,KES
INV001644,DS001665,Summit Downstream Ltd,IK,34063,142.60,"4,857,427.58",2026-07-01 02:39,KES
INV001645,DS001666,Amani Petroleum,PMS,27938,164.40,4592997.95,29/06/2026 17:24,KES
INV001646,DS001667,Horizon Oil Marketers,PMS,30830,164.12,5059802.35,2026-06-30 16:32,KES
INV001647,DS001668,Uhuru Energy Partners,AGO,24102,156.48,"3,771,496.41",2026-06-29 00:10,KES
INV001648,DS001669,Rift Valley Fuels Ltd,PMS,25433,168.01,4272963.79,30/06/2026 00:52,KES
INV001649,DS001670,Savannah Petroleum,AGO,21591,157.42,3398800.87,2026-07-06 01:11,KES
INV001650,DS001671,Baraka Downstream,PMS,22917,166.59,"3,817,721.92",2026-06-28 08:51,KES
INV001651,DS001672,Amani Petroleum,IK,20850,142.70,2975270.00,2026-06-30 19:34,KES
INV001652,DS001673,Horizon Oil Marketers,PMS,33149,163.31,5413716.21,28/06/2026 16:01,KES
INV001653,DS001674,Summit Downstream Ltd,IK,25606,138.98,"3,558,665.90",2026-07-01 15:54,KES
INV001654,DS001675,Equator Fuels,AGO,29324,154.52,4531040.87,29/06/2026 20:19,KES
INV001655,DS001676,Pioneer Fuels Kenya,AGO,34262,156.64,"5,366,907.25",28/06/2026 07:39,KES
INV001656,DS001677,Amani Petroleum,AGO,24810,156.40,"3,880,249.52",28/06/2026 14:09,KES
INV001657,DS001678,Uhuru Energy Partners,AGO,29841,154.11,"4,598,838.62",2026-06-28 15:40,KES
INV001658,DS001679,Mara Fuels,PMS,25400,167.15,4245541.16,29/06/2026 04:07,KES
INV001659,DS001680,Crescent Oil Ltd,PMS,25099,166.38,4176037.52,2026-06-28 17:14,KES
INV001660,DS001681,Highland Energy Co,AGO,33062,156.18,5163739.07,30/06/2026 04:30,KES
INV001661,DS001682,Delta Oil Marketers,AGO,28027,154.66,"4,334,760.46",29/06/2026 16:56,KES
INV001662,DS001683,Pioneer Fuels Kenya,PMS,35237,165.93,5846788.95,28/06/2026 13:30,KES
INV001663,DS001684,Coastline Energy Ltd,PMS,32404,167.99,"5,443,480.80",29/06/2026 01:00,KES
INV001664,DS001686,Summit Downstream Ltd,AGO,22276,154.25,3435991.83,2026-07-01 03:58,KES
INV001665,DS001687,Horizon Oil Marketers,PMS,22268,,"3,749,070.48",2026-06-29 14:23,KES
INV001666,DS001688,Equator Fuels,AGO,23708,156.71,3715165.99,2026-06-28 23:53,KES
INV001667,DS001689,Mara Fuels,AGO,32266,155.35,5012364.81,28/06/2026 09:21,KES
INV001668,DS001690,Kilele Fuels,AGO,27244,155.52,"4,237,014.43",2026-07-02 01:21,KES
INV001669,DS001691,Mara Fuels,PMS,28989,168.20,4875908.41,2026-06-29 08:33,KES
INV001670,DS001692,Uhuru Energy Partners,PMS,34726,166.80,5792180.72,01/07/2026 04:01,KES
INV001671,DS001693,Crescent Oil Ltd,PMS,22710,166.38,3778498.53,30/06/2026 01:42,KES
INV001672,DS001694,Delta Oil Marketers,AGO,27331,158.18,4323083.08,2026-06-30 13:46,KES
INV001673,DS001695,Tsavo Energy Group,AGO,22954,156.49,"3,592,034.47",30/06/2026 17:08,KES
INV001674,DS001696,Baraka Downstream,AGO,21426,157.17,3367490.89,28/06/2026 20:35,KES
INV001675,DS001697,Tsavo Energy Group,AGO,32504,156.88,5099189.92,2026-07-01 05:35,KES
INV001676,DS001698,Tsavo Energy Group,AGO,22093,157.70,"3,484,167.25",28/06/2026 23:43,KES
INV001677,DS001699,Amani Petroleum,AGO,25804,153.67,3965311.61,2026-06-30 05:48,KES
INV001678,DS001701,Summit Downstream Ltd,AGO,28288,156.28,4420803.93,2026-06-30 09:43,KES
INV001679,DS001702,Kilele Fuels,PMS,26662,166.83,4448129.73,30/06/2026 01:19,KES
INV001680,DS001703,Tsavo Energy Group,AGO,23607,152.10,3590555.99,29/06/2026 13:02,KES
INV001681,DS001704,Aberdare Oil Traders,IK,34191,142.14,4859999.77,30/06/2026 05:47,KES
INV001682,DS001705,Nyanza Petroleum Co,AGO,33109,152.80,"5,058,954.13",30/06/2026 04:11,KES
INV001683,DS001706,Aberdare Oil Traders,PMS,27915,165.11,"4,608,975.21",30/06/2026 22:52,KES
INV001684,DS001706,Aberdare Oil Traders,PMS,27915,165.11,4608975.21,2026-06-30 23:52,KES
INV001685,DS001707,Nyanza Petroleum Co,PMS,21546,167.89,3617417.52,01/07/2026 18:41,KES
INV001686,DS001708,Coastline Energy Ltd,PMS,35145,164.26,5772992.24,2026-07-01 18:36,KES
INV001687,DS001709,Crescent Oil Ltd,AGO,27454,156.13,4286450.12,30/06/2026 14:48,KES
INV001688,DS001710,Coastline Energy Ltd,PMS,24347,162.46,"3,955,464.20",2026-06-29 19:24,KES
INV001689,DS001711,Delta Oil Marketers,AGO,25211,152.18,3836498.45,2026-06-30 21:58,KES
INV001690,DS001712,Amani Petroleum,AGO,30524,157.04,4793544.27,07/07/2026 05:50,KES
INV001691,DS001713,Delta Oil Marketers,AGO,23797,153.88,3661912.00,2026-06-30 01:55,KES
INV001692,DS001714,Baraka Downstream,PMS,26491,164.66,"4,362,084.66",2026-07-09 19:31,KES
INV001693,DS001715,Rift Valley Fuels Ltd,PMS,33107,165.15,"5,467,552.13",2026-07-01 20:13,KES
INV001694,DS001716,Horizon Oil Marketers,PMS,23520,166.85,3924284.91,2026-07-02 17:08,KES
INV001695,DS001717,Highland Energy Co,AGO,34621,153.92,5328988.00,2026-06-30 01:29,KES
INV001696,DS001718,Aberdare Oil Traders,AGO,32584,157.85,5143243.91,2026-06-30 19:05,KES
INV001697,DS001719,Savannah Petroleum,AGO,21605,155.83,3366664.31,30/06/2026 02:18,KES
INV001698,DS001720,Baraka Downstream,AGO,33212,157.62,"5,234,774.04",2026-06-29 12:50,KES
INV001699,DS001721,Horizon Oil Marketers,PMS,35760,164.64,5887434.57,02/07/2026 01:16,KES
INV001700,DS001722,Delta Oil Marketers,AGO,26703,152.17,4063325.53,2026-06-29 13:35,KES
INV001701,DS001723,Delta Oil Marketers,PMS,20886,164.88,3443653.18,30/06/2026 15:00,KES
INV001702,DS001724,Equator Fuels,AGO,29124,158.21,4607824.48,29/06/2026 22:53,KES
INV001703,DS001725,Aberdare Oil Traders,PMS,21037,167.15,3516417.35,2026-06-30 20:02,KES
INV001704,DS001725,Aberdare Oil Traders,PMS,21037,167.15,3516417.35,2026-06-30 21:02,KES
INV001705,DS001726,Highland Energy Co,AGO,35776,152.18,5444374.87,2026-06-29 18:47,KES
INV001706,DS001727,Tsavo Energy Group,AGO,21954,156.23,3429839.33,29/06/2026 18:40,KES
INV001707,DS001728,Uhuru Energy Partners,AGO,24765,157.62,3903558.72,30/06/2026 12:01,KES
INV001708,DS001729,Tsavo Energy Group,AGO,25420,154.03,3915358.85,30/06/2026 03:48,KES
INV001709,DS001730,Amani Petroleum,PMS,34389,164.88,5670162.56,02/07/2026 18:04,KES
INV001710,DS001731,Tsavo Energy Group,AGO,34562,152.70,5277696.20,2026-06-29 16:05,KES
INV001711,DS001732,Amani Petroleum,AGO,29987,157.22,4714501.20,01/07/2026 15:20,KES
INV001712,DS001733,Aberdare Oil Traders,AGO,27251,154.32,4205441.68,29/06/2026 16:41,KES
INV001713,DS001734,Zenith Petroleum,PMS,22822,168.46,3844481.10,01/07/2026 19:40,KES
INV001714,DS001735,,PMS,30652,167.96,5148401.68,29/06/2026 20:14,KES
INV001715,DS001736,Aberdare Oil Traders,PMS,20311,163.38,3318375.73,2026-06-29 15:13,KES
INV001716,DS001737,Zenith Petroleum,AGO,27016,154.15,"4,164,401.95",2026-06-29 17:45,KES
INV001717,DS001738,Equator Fuels,AGO,23213,157.96,3666801.84,29/06/2026 17:46,KES
INV001718,DS001739,Delta Oil Marketers,PMS,34046,164.72,5608069.62,2026-06-29 15:35,KES
INV001719,DS001740,Delta Oil Marketers,AGO,26139,156.84,4099537.63,2026-06-29 21:45,KES
INV001720,DS001741,Mara Fuels,PMS,21022,163.76,3442654.64,2026-07-02 09:36,KES
INV001721,DS001742,Lakeview Energy,PMS,29547,,4816113.30,29/06/2026 18:08,KES
INV001722,DS001743,Coastline Energy Ltd,AGO,20787,152.92,3178826.82,2026-06-30 17:20,KES
INV001723,DS001744,Aberdare Oil Traders,PMS,20928,167.05,"3,496,089.33",2026-07-01 04:44,KES
INV001724,DS001745,Mara Fuels,PMS,27230,163.81,4460637.62,30/06/2026 08:36,KES
